Sequence,DeviceId,ScoredLabels,ScoredProbabilities
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
9768100,1268,0,0.007972776
