DeviceId,TranDate,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16
1268,1/5/2015 23:34,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.00460697,0.144385027,0.21577218,0,0.15912031,0.111408223
1268,1/5/2015 23:37,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004594956,0.144385027,0.215856433,0,0.15912031,0.111361952
1268,1/6/2015 20:26,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.170166546,0.165803109,0.005038688,0.187165775,0.214957733,0,0.15912031,0.1113854
1268,1/6/2015 20:48,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.170166546,0.165803109,0.004882525,0.187165775,0.21377819,0,0.15912031,0.110844534
1268,1/6/2015 20:56,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.170166546,0.165803109,0.004713036,0.187165775,0.21551942,0,0.15912031,0.111202819
1268,1/6/2015 21:31,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.170166546,0.165803109,0.00458486,0.187165775,0.214817311,0,0.15912031,0.110976468
1268,1/6/2015 21:56,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.170166546,0.165803109,0.004272776,0.187165775,0.215126239,0.571428571,0.15912031,0.110993038
1268,1/6/2015 22:00,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.170166546,0.165803109,0.004376376,0.187165775,0.215294745,0.571428571,0.15912031,0.110926758
1268,1/6/2015 22:09,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.170166546,0.165803109,0.004046328,0.187165775,0.215294745,0.571428571,0.15912031,0.111418853
1268,1/6/2015 22:10,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.170166546,0.165803109,0.004042134,0.187165775,0.214887522,0.571428571,0.15912031,0.110914878
1268,1/6/2015 22:13,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.170166546,0.165803109,0.004042569,0.187165775,0.214957733,0.571428571,0.15912031,0.110780755
1268,1/7/2015 0:30,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004675041,0.155080214,0.214662847,0,0.15912031,0.111072448
1268,1/7/2015 2:11,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004513183,0.155080214,0.215294745,0.571428571,0.15912031,0.111327562
1268,1/7/2015 23:10,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004715031,0.144385027,0.21551942,0,0.15912031,0.111590179
1268,1/7/2015 23:20,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004891573,0.144385027,0.215294745,0,0.15912031,0.111561417
1268,1/7/2015 23:32,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004692041,0.155080214,0.21551942,0,0.15912031,0.11137352
1268,1/7/2015 23:37,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004775046,0.155080214,0.21551942,0,0.15912031,0.11145762
1268,1/8/2015 6:09,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.00493837,0.144385027,0.214957733,0,0.15912031,0.111246588
1268,1/8/2015 12:47,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.173062998,0.165803109,0.004518583,0.155080214,0.214733058,0,0.15912031,0.11123971
1268,1/8/2015 15:20,0.157360406,0.18972332,0.134020619,0.176240209,0.170670038,0.168944099,0.105263158,0.666666667,0.171614772,0.165803109,0.004487753,0.155080214,0.214367961,0.571428571,0.15912031,0.11137821
1268,1/8/2015 17:58,0.313451777,0.363636364,0.237113402,0.34464752,0.331226296,0.330434783,0.190789474,0,0.340333092,0.325129534,0.004734046,0.288770053,0.215940686,0,0.318240621,0.111913449
1268,1/8/2015 23:44,0.157360406,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.105263158,0.666666667,0.171614772,0.163212435,0.004409204,0.176470588,0.215687927,0.571428571,0.15912031,0.111508268
1268,1/9/2015 5:52,0.154822335,0.18972332,0.154639175,0.176240209,0.170670038,0.171428571,0.105263158,0.666666667,0.171614772,0.165803109,0.004479349,0.155080214,0.215238577,0.571428571,0.15912031,0.111099648
1268,1/9/2015 8:21,0.154822335,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.173062998,0.163212435,0.004694805,0.144385027,0.215126239,0,0.15912031,0.111440738
1268,1/9/2015 8:40,0.154822335,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0,0.173062998,0.163212435,0.00456208,0.144385027,0.215687927,0,0.15912031,0.111103399
1268,1/9/2015 9:54,0.154822335,0.18972332,0.154639175,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.173062998,0.163212435,0.004388629,0.144385027,0.214438172,0.571428571,0.15912031,0.110988973
1268,1/9/2015 10:39,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.173062998,0.163212435,0.004124325,0.144385027,0.216024939,0.571428571,0.15912031,0.111810278
1268,1/9/2015 12:38,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.173062998,0.163212435,0.004444213,0.144385027,0.21551942,0.571428571,0.15912031,0.111112466
1268,1/9/2015 17:21,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.118421053,0.666666667,0.173062998,0.165803109,0.00447712,0.165775401,0.216024939,0.571428571,0.15912031,0.111704605
1268,1/10/2015 5:34,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.163212435,0.004516254,0.144385027,0.214367961,0.571428571,0.15912031,0.110821086
1268,1/10/2015 5:48,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.163212435,0.004430743,0.144385027,0.215126239,0.571428571,0.15912031,0.111419165
1268,1/10/2015 11:02,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.105263158,0.666666667,0.171614772,0.163212435,0.004298884,0.197860963,0.214887522,0.571428571,0.15912031,0.111062444
1268,1/10/2015 16:58,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.118421053,0.666666667,0.173062998,0.163212435,0.004476073,0.219251337,0.215294745,0.571428571,0.15912031,0.111054315
1268,1/11/2015 4:19,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0.666666667,0.171614772,0.165803109,0.004441739,0.144385027,0.21551942,0.571428571,0.15912031,0.1115808
1268,1/12/2015 11:09,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.004655961,0.144385027,0.214817311,0,0.15912031,0.111062444
1268,1/12/2015 12:25,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0.666666667,0.171614772,0.165803109,0.004456596,0.144385027,0.215687927,0.571428571,0.15912031,0.111434797
1268,1/12/2015 15:09,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.004671546,0.144385027,0.215659842,0,0.15912031,0.111195315
1268,1/12/2015 21:26,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004971523,0.165775401,0.215126239,0,0.15912031,0.11135695
1268,1/12/2015 21:35,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004856149,0.165775401,0.214662847,0,0.15912031,0.111089331
1268,1/12/2015 22:06,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004645658,0.165775401,0.214957733,0,0.15912031,0.111075887
1268,1/12/2015 22:24,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004496547,0.165775401,0.215940686,0,0.15912031,0.111639889
1268,1/13/2015 5:40,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004902999,0.165775401,0.214887522,0,0.15912031,0.110837551
1268,1/13/2015 6:22,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004677646,0.165775401,0.216024939,0,0.15912031,0.111123512
1268,1/13/2015 9:56,0.154822335,0.18972332,0.216494845,0.176240209,0.170670038,0.171428571,0.118421053,0,0.171614772,0.165803109,0.00453749,0.155080214,0.214592636,0.571428571,0.15912031,0.111067133
1268,1/13/2015 12:52,0.154822335,0.18972332,0.216494845,0.176240209,0.170670038,0.171428571,0.118421053,0.666666667,0.171614772,0.165803109,0.004491197,0.155080214,0.214592636,0.571428571,0.15912031,0.11109871
1268,1/13/2015 13:00,0.154822335,0.18972332,0.216494845,0.176240209,0.170670038,0.171428571,0.118421053,0.666666667,0.171614772,0.165803109,0.004397376,0.155080214,0.214592636,0.571428571,0.15912031,0.11088205
1268,1/13/2015 15:49,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.004828603,0.155080214,0.216024939,0,0.15912031,0.111545472
1268,1/13/2015 22:37,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.078947368,0.666666667,0.171614772,0.163212435,0.004476217,0.122994652,0.214957733,0.571428571,0.15912031,0.1110218
1268,1/14/2015 2:15,0.154822335,0.18972332,0.154639175,0.176240209,0.170670038,0.171428571,0.078947368,0,0.170166546,0.165803109,0.005132559,0.122994652,0.215407083,0,0.15912031,0.111377272
1268,1/14/2015 8:10,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.170166546,0.165803109,0.004514017,0.144385027,0.215294745,0.571428571,0.15912031,0.111313493
1268,1/15/2015 3:56,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0.333333333,0.170166546,0.163212435,0.003712677,0.155080214,0.214157329,0.428571429,0.15912031,0.110735422
1268,1/15/2015 4:42,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0.333333333,0.170166546,0.163212435,0.00348304,0.155080214,0.215294745,0.285714286,0.15912031,0.110887365
1268,1/15/2015 7:45,0.157360406,0.18972332,0.216494845,0.176240209,0.170670038,0.168944099,0.092105263,0,0.170166546,0.165803109,0.004888813,0.144385027,0.213806274,0,0.15912031,0.111157173
1268,1/15/2015 9:28,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.170166546,0.165803109,0.004969227,0.122994652,0.213806274,0,0.15912031,0.111369143
1268,1/15/2015 10:23,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.170166546,0.165803109,0.004671904,0.122994652,0.214957733,0,0.15912031,0.111087767
1268,1/15/2015 15:20,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0.666666667,0.170166546,0.165803109,0.004397445,0.122994652,0.21551942,0.571428571,0.15912031,0.111416977
1268,1/15/2015 15:57,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.170166546,0.165803109,0.004876532,0.122994652,0.214957733,0,0.15912031,0.111142167
1268,1/15/2015 18:39,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.170166546,0.165803109,0.004942629,0.122994652,0.21551942,0,0.15912031,0.111645517
1268,1/15/2015 19:43,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.170166546,0.165803109,0.004785867,0.122994652,0.215294745,0,0.15912031,0.111516396
1268,1/15/2015 19:54,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.170166546,0.165803109,0.004793317,0.122994652,0.215294745,0,0.15912031,0.111427919
1268,1/15/2015 23:55,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.170166546,0.165803109,0.004554443,0.122994652,0.215294745,0.571428571,0.15912031,0.111588616
1268,1/16/2015 0:27,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0.666666667,0.170166546,0.165803109,0.004075804,0.122994652,0.215940686,0.571428571,0.15912031,0.111797772
1268,1/16/2015 4:31,0.154822335,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004797771,0.165775401,0.213806274,0,0.15912031,0.11099929
1268,1/16/2015 4:39,0.154822335,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004711128,0.165775401,0.213806274,0,0.15912031,0.110764498
1268,1/16/2015 10:55,0.154822335,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004670282,0.165775401,0.21551942,0,0.15912031,0.11128473
1268,1/16/2015 11:02,0.154822335,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004409213,0.165775401,0.214957733,0.571428571,0.15912031,0.110873297
1268,1/16/2015 15:19,0.154822335,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004467569,0.165775401,0.215407083,0.571428571,0.15912031,0.111114342
1268,1/16/2015 15:46,0.154822335,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004351905,0.165775401,0.213806274,0.571428571,0.15912031,0.110918629
1268,1/16/2015 15:54,0.154822335,0.18972332,0.237113402,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004367371,0.165775401,0.214957733,0.571428571,0.15912031,0.11123252
1268,1/17/2015 3:57,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0,0.170166546,0.165803109,0.004491244,0.155080214,0.215294745,0.571428571,0.15912031,0.111098397
1268,1/17/2015 4:18,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0.666666667,0.170166546,0.165803109,0.004148573,0.155080214,0.214733058,0.571428571,0.15912031,0.110846409
1268,1/17/2015 4:34,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0.666666667,0.170166546,0.165803109,0.004134498,0.155080214,0.215407083,0.571428571,0.15912031,0.111509206
1268,1/17/2015 7:55,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.004700059,0.144385027,0.213806274,0,0.15912031,0.110760434
1268,1/17/2015 9:29,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0.666666667,0.171614772,0.165803109,0.004074576,0.144385027,0.214592636,0.571428571,0.15912031,0.111053377
1268,1/17/2015 10:18,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.005063649,0.144385027,0.215126239,0,0.15912031,0.110893931
1268,1/17/2015 10:45,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.004968052,0.144385027,0.213806274,0,0.15912031,0.111337879
1268,1/17/2015 18:04,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0.666666667,0.171614772,0.165803109,0.004055814,0.144385027,0.21551942,0.571428571,0.15912031,0.111441675
1268,1/17/2015 20:39,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.004473812,0.144385027,0.213750105,0,0.15912031,0.110583792
1268,1/19/2015 0:09,0.157360406,0.18972332,0.216494845,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.163212435,0.004625451,0.122994652,0.215940686,0,0.15912031,0.11132975
1268,1/19/2015 12:23,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.170166546,0.165803109,0.004398121,0.144385027,0.21551942,0.571428571,0.15912031,0.111047749
1268,1/19/2015 17:32,0.154822335,0.18972332,0.216494845,0.176240209,0.170670038,0.168944099,0.078947368,0,0.171614772,0.165803109,0.004960803,0.048128342,0.215687927,0,0.15912031,0.111347258
1268,1/22/2015 7:48,0.157360406,0.18972332,0.216494845,0.176240209,0.170670038,0.168944099,0.105263158,0,0.171614772,0.165803109,0.005102206,0.069518717,0.21377819,0,0.15912031,0.110504069
1268,1/22/2015 9:25,0.157360406,0.18972332,0.216494845,0.176240209,0.170670038,0.168944099,0.105263158,0,0.171614772,0.165803109,0.004624957,0.069518717,0.213750105,0.571428571,0.15912031,0.110304292
1268,1/22/2015 15:54,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.105263158,0.666666667,0.171614772,0.165803109,0.004433323,0.058823529,0.214592636,0,0.15912031,0.111171555
1268,1/22/2015 22:11,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.105263158,0,0.171614772,0.165803109,0.005058689,0.058823529,0.214087118,0,0.15912031,0.110550965
1268,1/22/2015 22:12,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.105263158,0,0.171614772,0.165803109,0.00509965,0.058823529,0.21551942,0,0.15912031,0.111477629
1268,1/23/2015 16:01,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.105263158,0.666666667,0.171614772,0.165803109,0.00432932,0.058823529,0.214887522,0.571428571,0.15912031,0.111022113
1268,1/23/2015 16:08,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.105263158,0.666666667,0.171614772,0.165803109,0.00415346,0.058823529,0.215294745,0.571428571,0.15912031,0.110992412
1268,1/24/2015 15:32,0.154822335,0.18972332,0.216494845,0.176240209,0.170670038,0.168944099,0.105263158,0,0.170166546,0.165803109,0.005034163,0.069518717,0.214438172,0,0.15912031,0.111046499
1268,1/25/2015 9:59,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.004656492,0.058823529,0.215126239,0,0.15912031,0.110824837
1268,1/28/2015 9:58,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004534644,0.069518717,0.21551942,0.571428571,0.15912031,0.11146231
1268,1/28/2015 15:14,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004728487,0.069518717,0.21551942,0,0.15912031,0.111492323
1268,1/28/2015 15:59,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004563891,0.069518717,0.216081108,0,0.15912031,0.111865615
1268,1/28/2015 17:54,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004664239,0.069518717,0.215126239,0,0.15912031,0.111385713
1268,1/28/2015 21:48,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004571717,0.069518717,0.216024939,0,0.15912031,0.111494512
1268,1/28/2015 22:02,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004657055,0.069518717,0.215940686,0,0.15912031,0.111460434
1268,1/29/2015 4:23,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004333056,0.069518717,0.216024939,0.571428571,0.15912031,0.11144574
1268,1/29/2015 16:03,0.154822335,0.18972332,0.216494845,0.176240209,0.170670038,0.171428571,0.078947368,0.666666667,0.170166546,0.165803109,0.004359407,0.048128342,0.215294745,0.571428571,0.15912031,0.111163739
1268,1/29/2015 18:50,0.154822335,0.18972332,0.175257732,0.176240209,0.170670038,0.171428571,0.092105263,0,0.171614772,0.165803109,0.004651353,0.048128342,0.216024939,0.571428571,0.15912031,0.11128473
1268,1/30/2015 0:54,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004512947,0.048128342,0.215126239,0.571428571,0.15912031,0.111055565
1268,1/30/2015 1:54,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0.666666667,0.171614772,0.165803109,0.004107353,0.048128342,0.215407083,0.571428571,0.15912031,0.111626446
1268,1/30/2015 8:43,0.157360406,0.18972332,0.175257732,0.176240209,0.170670038,0.168944099,0.092105263,0,0.171614772,0.165803109,0.004800041,0.048128342,0.216024939,0,0.15912031,0.111969099
1268,1/30/2015 16:51,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.078947368,0.666666667,0.170166546,0.165803109,0.004573721,0.069518717,0.21551942,0.571428571,0.15912031,0.111228143
1268,1/30/2015 20:54,0.154822335,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.078947368,0.666666667,0.170166546,0.165803109,0.00452796,0.069518717,0.215940686,0.571428571,0.15912031,0.111260344
1268,2/2/2015 12:25,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.105263158,0.666666667,0.171614772,0.165803109,0.004110272,0.058823529,0.216024939,0.571428571,0.15912031,0.111869367
1268,2/2/2015 14:26,0.157360406,0.18972332,0.195876289,0.176240209,0.170670038,0.171428571,0.105263158,0.666666667,0.171614772,0.165803109,0.004534921,0.058823529,0.216024939,0.571428571,0.15912031,0.111421354
1268,2/8/2015 18:43,0.154822335,0.18972332,0.298969072,0.176240209,0.170670038,0.168944099,0.105263158,0.333333333,0.170166546,0.165803109,0.003681215,0.058823529,0.216081108,0.285714286,0.15912031,0.111300988
1268,2/8/2015 21:58,0.154822335,0.18972332,0.298969072,0.176240209,0.170670038,0.168944099,0.105263158,0.333333333,0.170166546,0.165803109,0.003549007,0.058823529,0.216081108,0.285714286,0.15912031,0.111314431
1268,2/9/2015 8:54,0.154822335,0.18972332,0.298969072,0.176240209,0.170670038,0.168944099,0.105263158,0.333333333,0.170166546,0.165803109,0.003699032,0.058823529,0.215407083,0.285714286,0.15912031,0.111029304
1268,2/9/2015 20:18,0.154822335,0.18972332,0.402061856,0.176240209,0.170670038,0.171428571,0.105263158,0.333333333,0.16871832,0.165803109,0.003382134,0.069518717,0.214957733,0.285714286,0.15912031,0.110811394
1268,2/9/2015 23:25,0.154822335,0.18972332,0.340206186,0.176240209,0.170670038,0.168944099,0.118421053,0.333333333,0.170166546,0.165803109,0.003563617,0.058823529,0.215294745,0.285714286,0.15912031,0.110914565
1268,2/10/2015 17:53,0.154822335,0.18972332,0.257731959,0.173629243,0.170670038,0.171428571,0.157894737,0.333333333,0.16871832,0.165803109,0.003519081,0.058823529,0.215800264,0.428571429,0.161707633,0.111364141
1268,2/11/2015 7:31,0.154822335,0.18972332,0.257731959,0.176240209,0.170670038,0.168944099,0.118421053,0.333333333,0.16871832,0.163212435,0.003652491,0.058823529,0.216081108,0.428571429,0.15912031,0.111262533
1268,2/11/2015 7:59,0.154822335,0.18972332,0.257731959,0.176240209,0.170670038,0.168944099,0.118421053,0.333333333,0.16871832,0.163212435,0.003392456,0.058823529,0.216081108,0.428571429,0.15912031,0.111409474
1268,2/11/2015 14:21,0.154822335,0.18972332,0.278350515,0.176240209,0.170670038,0.171428571,0.118421053,0.333333333,0.16871832,0.165803109,0.003579326,0.080213904,0.21551942,0.285714286,0.15912031,0.110963962
1268,2/11/2015 15:23,0.154822335,0.18972332,0.278350515,0.176240209,0.170670038,0.171428571,0.118421053,0.333333333,0.16871832,0.165803109,0.003135944,0.080213904,0.215126239,0.285714286,0.15912031,0.110875172
1268,2/11/2015 23:55,0.154822335,0.18972332,0.298969072,0.176240209,0.170670038,0.168944099,0.131578947,0.333333333,0.171614772,0.165803109,0.003596985,0.058823529,0.214508383,0.285714286,0.15912031,0.110720416
1268,2/12/2015 10:39,0.154822335,0.18972332,0.298969072,0.176240209,0.170670038,0.168944099,0.131578947,0.333333333,0.171614772,0.165803109,0.00315801,0.058823529,0.215126239,0.285714286,0.15912031,0.110870795
